1406,Winter Ale,English Ales,Y
1407,Noble Pils,Samuel Adams,Y
1408,Extra Pale Ale,Ale Industries,Y
1409,Northern English Brown,Ale Industries,Y
1410,Fuzzy Sno-Beck,Ale Industries,Y
1411,Glissade Golden Bock,Sierra Nevada,Y
1412,Festina Peche,Dogfish Head,Y
1413,Midas Touch (10oz),Dogfish Head,Y
1414,Palo Santo,Dogfish Head,Y
1415,Scarface Imp. Stout,Speakeasy,Y
1416,Quazar Double IPA,Drake's,Y
1417,Nor Cal Bitter,Bear Republic,Y
1418,Bill Brand Bourbon Barrel,Tied House,Y
1419,Monk's Blood Belgian (10oz),21st Amendment,Y
1420,E.S.Chi,Marin Brewing,Y
1421,Jockamo IPA,Abita,Y
1422,Imperial Stout,Abita,Y
1423,Black Cauldron Imperial Stout,Grand Teton,Y
1424,Black Cauldron Wiskey Aged,Grand Teton,Y
1425,Oak Aged Lost Continent IPA,Grand Teton,Y
1426,Sheep Eater Scotch Ale,Grand Teton,Y
1427,Imperial I.P.A.,Black Diamond,Y
1428,Mai Bock,Gordon Biersch,Y
1429,Birra,Moretti,Y
1430,Victory ESB,English Ales,Y
1431,Imperial Red,Firehouse,Y
1432,Belgian Quad,Black Diamond,Y
1433,Fritz & Ken's Stout,Sierra Nevada,Y
1434,Anniversary Ale,Ale Industries,Y
1435,Pursuit of Hoppiness,Grand Teton,Y
1436,Fogcutter Barleywine,Lost Coast,Y
1437,Ranger I.P.A.,New Belgium,Y
1438,Old Otis Imperial Stout,Firehouse,Y
1439,Wicked Wit,Lost Coast,Y
1440,Smoked Porter,Alaskan,Y
1441,Jubel 2010,Deschutes,Y
1442,Amber,Iron Springs,Y
1443,Golden Eagle Ale,Dempsey's,Y
1444,Irish Ale,Dempsey's,Y
1445,Strong Ale,Dempsey's,Y
1446,Red,Dempsey's,Y
1447,Stout,Dempsey's,Y
1448,Solace Unfiltered Ale,Firestone,Y
1449,Wailua Passion Fruit Wheat,Kona Brewing,Y
1450,Aprihop Ale,Dogfish Head,Y
1451,Double Dred Red,Mad River,Y
1452,Pilsner,Moylan's,Y
1453,Hot Rocks Dark Stein Lager,Port Brewing,Y
1454,Wipe Out I.P.A.,Port Brewing,Y
1455,Midnight Sessions Black Lager,Port Brewing,Y
1456,Red Barn Ale,Lost Abbey,Y
1457,Devotion Ale,Lost Abbey,Y
1458,Judgement Day Ale (10oz),Lost Abbey,Y
1459,Wilco Tango Foxtrot,Lagunitas,Y
1460,Rampage Imp IPA,Black Diamond,Y
1461,Crippla x2 Pale Ale,Iron Springs,N
1462,Modelo,Negra,Y
1463,Modelo,Especial,Y
1464,Tyson's Twishted Pale Ale,Hoppy Brewing,Y
1465,Avatar Jasmine I.P.A.,Elysian Brewing,Y
1466,JC Flyer IPA,Iron Springs,Y
1467,Endeavor IPA,Bear Republic,Y
1468,Pitch Black IPA,Widmer,Y
1469,Imperial Pilsner,Sudwerk,Y
1470,S.S. 15 Anniversary I.P.A.,Snowshoe,Y
1471,Barbed Wire Imp. Hefeweizen,Pyramid,Y
1472,Dim Wit,Triple Rock,Y
1473,Itsa Hoppy Bock,Triple Rock,Y
1474,Sofa King IIPA,Triple Rock,Y
1475,Ryevalery,Bear Republic,Y
1476,Bitter American XP,21st Amendment,Y
1477,Lemurian Lager,Mt. Shasta,Y
1478,Tail Waggin Double White Ale,Grand Teton,Y
1479,Spotless IPA,Full Sail,Y
1480,Blonde,Mendicino,Y
1481,Pete's Support Belgian IPA,Firehouse,Y
1482,Kolsch,Moylan's,Y
1483,Belgian Pale,Blue Moon,Y
1484,Red Eye Ale,Drake's,Y
1485,Wit,Black Diamond,Y
1486,Jagged Edge I.P.A.,Black Diamond,Y
1487,Peak XV Imperial Porter,Black Diamond,Y
1488,Bridal Ale,Moylans,Y
1489,Working for Tips Ale,Moonlight,Y
1490,Lodge Pale Ale,Snowshoe,Y
1491,Summer Ale,Newcastle,Y
1492,Tumbler Brown Ale,Sierra Nevada,Y
1493,Bliss Mild,Ale Industries,Y
1494,Siamese Twin,Uncommon Brewers,Y
1495,Bacon Brown Ale,Uncommon Brewers,Y
1496,Baltic Porter,Uncommon Brewers,Y
1497,Public Enemy Pilsner,Speakeasy,Y
1498,Payback Porter,Speakeasy,Y
1499,Anniversary Ale,English Ales,Y
1500,PSA 15-Hundo,Snowshoe,Y
1501,Wheat Ale,Drake's,Y
1502,Pale Ryder,Drake's,Y
1503,"Charlie, Fred & Ken's Bock",Sierra Nevada,Y
1504,The Wise ESB,Elysian Brewery,Y
1505,Fusion II,Lagunitas,Y
1506,Imperial Boont Ale,Anderson Valley,Y
1507,Immortal IPA,Elysian Brewing,Y
1508,Session Ale,Stone Brewing,Y
1509,Little Sumpin Wild,Lagunitas,Y
1510,Punkin Ale,Dogfish Head,Y
1511,Golden State Belgian Pale,Uncommon Brewers,Y
1512,Cali-Belgique IPA,Stone Brewing,Y
1513,Black Hound Stout,English Ales,Y
1514,Ale of the Hermit IPA,Hermitage Brewing,Y
1515,Festbier (Cask),Gordon Biersch,Y
1516,Chinookian Dark IPA,Drake's,Y
1517,Festbier Marzen Lager,Grand Teton,Y
1518,Howling Wolf Weisse Bier,Grand Teton,Y
1519,Tail Waggin' Double White Ale,Grand Teton,Y
1520,Trout Hop Black IPA,Grand Teton,Y
1521,IPA,Bison,Y
1522,Mach 10,Bear Republic,Y
1523,Fest Marzen,Sudwerk,Y
1524,Wheat Ale,Drake's,Y
1525,Hops of Wrath IPA,Dust Bowl,Y
1526,Aroma Prieta IPA,Drakes,Y
1527,1066 Pale,English Ales,Y
1528,Belgian Wheat,Fossil Fuels,Y
1529,Belgian Sour,Fossil Fuels,Y
1530,Old Wire,Dust Bowl,Y
1531,Cascade Ale,Deschutes,Y
1532,Sanctuary Dubbel 2010,Full Sail,Y
1533,"""The Don"" IPA",Speakeasy,Y
1534,High Tide Ale,Port Brewing,Y
1535,Fireside Chat,21st Amendment,Y
1536,Pale 31,Firestone,Y
1537,Velvet Merlin Oatmeal Stout-N2,Firestone,Y
1538,XIV Anniversary Ale,Firestone,Y
1539,Kolsch Style Ale,Sierra Nevada,Y
1540,Russian Imperial Stout,Sierra Nevada,Y
1541,Westnatte Lupulus Ale,Sierra Nevada,Y
1542,Knightro Stout (N2),Sierra Nevada,Y
1543,Hoptimum (10oz),Sierra Nevada,Y
1544,Jack & Ken's Barleywine (10oz),Sierra Nevada,Y
1545,Our Brewer's Reserve Grand Cru,Sierra Nevada,Y
1546,Jolly Rodger '10,Drake's,Y
1547,Leroy Brown Porter,Ale Industries,Y
1548,Alpha Sessions Ale,Drake's,Y
1549,Grand Cru,Black Diamond,Y
1550,Hop Czar,Bridgeport,Y
1551,Dark I.P.A.,Pyramid,Y
1552,Belgian Pale Ale,Ommegang,Y
1553,Xmas 2010,Anchor,Y
1554,Coming Home for Holiday (10oz),Grand Teton,Y
1555,Super Sno Cap,Pyramid,Y
1556,Uncle Jesse's Session IPA,Ale Industries,Y
1557,Hobo Pilsner,Dust Bowl,Y
1558,Lager,Dust Bowl,Y
1559,Fruit Tramp,Dust Bowl,Y
1560,Stout,Dust Bowl,Y
1561,Strong Ale,Dust Bowl,Y
1562,Spiced Scottish Ale,Dust Bowl,Y
1563,Rye X-Pale,Dust Bowl,Y
1564,Oatmeal Stout,Mendocino,Y
1565,Double Albino Cascadian Ale,Ale Industries,N
1566,Barrel Aged Belgian Quad,Grand Teton,N
1567,Nettied Madge Black I.P.A.,Anderson Valley,Y
1568,20th Street Ale,Sierra Nevada,Y
1569,Jessica's Outta Town Brown,Sierra Nevada,Y
1570,Vanilla Porter,Abita,Y
1571,Honey Lemon Wheat,Schooner's,Y
1572,Bock,Anchor,Y
1573,Bifrost Winter Ale,Elysian,Y
1574,Geyser Brau,Drake's,Y
1575,Black Eye Ale,Mendocino,Y
1576,Scarface Imp. Stout,Speakeasy,Y
1577,SF Fusion IPA,Lagunitas,Y
1578,Brandy Barrel Grand Cru,Black Diamond,Y
1579,Brekle's Brown,Anchor,Y
1580,Ale of the 2 Tun,Hermitage Brewing,Y
1581,Citra IPA,Schooner's,Y
1582,Hoppy-Go-Lucky House Red,Schooner's,Y
1583,E.S.Chi '11,Marin,Y
1584,Bourbon Barrel Imp Brown,Bison,Y
1585,Imperial Brown Ale,Bison,Y
1586,Irish Cream Ale,Kilkenny,Y
1587,Idaho Pale,Grand Teton,Y
1588,Serano Chili Amber,Grand Teton,Y
1589,Black Cauldron Coffee Stout,Grand Teton,Y
1590,Lavendar Sweetgrass IPA,Grand Teton,Y
1591,Persephine Imp Pilsner,Grand Teton,Y
1592,Double Old Thumper,Shipyard,Y
1593,R&R Ale,Triple Rock/Lind's,Y
1594,Three Flowers IPA,Marin,Y
1595,Imperial IPA,Alaskan,Y
1596,Oatmeal Blueberry Stout,Snowshoe,Y
1597,Craft Brewers Conference IPA,Drake's,Y
1598,Toasted Oat Molasses Brown,Bison,Y
1599,Sea Dog Blueberry Wheat Ale,Shipyard,Y
1600,Export Ale,Shipyard,Y
1601,Imperial Porter,Shipyard,Y
1602,XXXX IPA,Shipyard,Y
1603,Blue Fin Stout (Nitro),Shipyard,Y
1604,Double Jack IPA (10oz),Firestone-Walker,Y
1605,2012 Table Beer of the Future,Ale Industries,Y
1606,Spring Fling,Ale Industries,Y
1607,Blackhound Stout,English Ales,Y
1608,Earth Thirst Double IPA,Eel River,Y
1609,The Waldos' Special Ale (10oz),Lagunitas,Y
1610,Reunion Pale,Drake's,Y
1611,St. Arnold's Ale,Snowshoe,Y
1612,Ovila Abbey Dubbel (10oz),Sierra Nevada,Y
1613,,Pacifico,Y
1614,Lost Continent Double I.P.A.,Grand Teton,Y
1615,Retribution Imperial IPA,Highwater,Y
1616,Hop Riot IPA,Highwater,Y
1617,Rustic Saison,Sam Adams,N
1618,Tiende Belgian Dubbel,Schooner's,Y
1619,Old Woody Oak Aged '09 (10oz),Schooner's,Y
1620,Le Terroir,New Belgium,Y
1621,The Grand Saison,Grand Teton,Y
1622,3000 Black IPA,Drakes,Y
1623,California Common,Sierra Nevada,Y
1624,Orange & Black Congrats Ale,Moylan's,Y
1625,Somersault,New Belgium,Y
1626,Weizenbock,Sierra Nevada,Y
1627,Big Swell IPA,Maui Brewing,Y
1628,PU240 Imperial I.P.A.,Auburn Alehouse,Y
1629,Fool's Gold Pale,Auburn Alehouse,Y
1630,American River Pale,Auburn Alehouse,Y
1631,Shanghai Stout (N2),Auburn Alehouse,Y
1632,Gold Digger IPA,Auburn Alehouse,Y
1633,Juniper Black Ale,Sierra Nevada,Y
1634,Sommerbrau,Gordon Biersch,Y
1635,Green Lakes Organic Ale,Deschutes,Y
1636,Double IPA,Sierra Nevada,Y
1637,Kellerweis,Sierra Nevada,Y
1638,HopDevil I.P.A.,Victory,Y
1639,Fusion VI,Lagunitas,Y
1640,OTP Pale,EJ Phair,Y
1641,Too Short,EJ Phair,Y
1642,Aged Parabola Imp Stout (10oz),Firestone,Y
1643,Nelson Imperial I.P.A.,Widmer,Y
1644,X-114 IPA (Rotator),Widmer,Y
1645,Galaxy Barleywine (10oz),Widmer,Y
1646,Hop Crisis Imperial IPA (10oz),21st Amendment,Y
1647,White IPA,Black Diamond,Y
1648,Marmalade Trippel,Bison,Y
1649,Prima Pils,Victory,Y
1650,Belgian Pils,Maes,Y
1651,Green -Belgian Gold Ale (10oz),Duvel,Y
1652,Mermaid Rye Pilsner,Coney Island,Y
1653,10 Commandments Ale,Lost Abbey,Y
1654,Hop in the Dark,Deschutes,Y
1655,24 East Lager,Ale Industries,Y
1656,Roggenbier,Bear Republic,Y
1657,Betrayal I.R.A. Imperial Red,Speakeasy,Y
1658,Fat Tire Super Cru (10oz),New Belgium,Y
1659,Gold Country Pilsner,Auburn Alehouse,Y
1660,Belgian Wit,Shock Top,Y
1661,Evil Cousin Imp. IPA,Heretic,Y
1662,Boontlinger Weiss,Anderson Valley,Y
1663,Discord Dark IPA,Pyramid,Y
1664,Life and Limb II (10oz),Sierra Nevada,Y
1665,Czech Lager,Krusovice,Y
1666,East Bay IPA,Ale Industries,Y
1667,364 I.P.A.,EJ Phair,Y
1668,Wine Country Wheat,Bear Republic,Y
1669,Double Black IPA (10oz),Stone Anniversary 15th,Y
1670,Pale Golden,Grand Teton,Y
1671,Cherry Saison,Grand Teton,Y
1672,Apricot Saison,Grand Teton,Y
1673,Amber,Grand Teton,Y
1674,Wake Up Imperial Coffee Porter,Grand Teton,Y
1675,Mongo Double IPA,Port Brewing,Y
1676,,Sapporo,Y
1677,Oh! Fest,Schooner's,Y
1678,Hausfest,Drake's,Y
1679,Face Puncher IPA,EJ Phair,Y
1680,Honey Basil Ale,Bison,Y
1681,Belgian Style Dark Ale,Dust Bowl,Y
1682,Falconer's IPA,Widmer,Y
1683,No Boundaries Belgian IPA,Highwater,Y
1684,Wet Hopped Hopsicle (10oz),Moylan's,Y
1685,The Stoic Belgian Quad (10oz),Deschutes,Y
1686,Mai-Ur-Bock,Einbecker,Y
1687,Pumpkin,Snowshoe,Y
1688,Oktoberfest,Moylan's,Y
1689,Doppel Weizen,Lagunitas,Y
1690,Evil Twin,Heretic Brewing,Y
1691,Mendo Mellow I.P.A.(10oz),Anderson Valley,Y
1692,Mowkeef Saison,Anderson Valley,Y
1693,Hopsichord (10oz),Sierra Nevada,Y
1694,Ovila Saison (10oz),Sierra Nevada,Y
1695,2X4 (10oz),Sierra Nevada,Y
1696,Ovila Quad (10oz),Sierra Nevada,Y
1697,Bourbon Barrel Trippel (10oz),Sierra Nevada,Y
1698,20th Street Ale-Cascade(10oz),Sierra Nevada,Y
1699,20th Street Ale-Chinook(10oz),Sierra Nevada,Y
1700,20th Street Ale - Citra,Sierra Nevada,Y
1701,Fall Down Brown,Ale Industries,Y
1702,Tafelbully,Heretic,Y
1703,Bocktagon,EJ Phair,Y
1704,Mana Wheat,Maui Brewing,Y
1705,Fresh Hop Mirror Pond,Deschutes,Y
1706,Werewolf,Newcastle,Y
1707,Winter IPA,Newcastle,Y
1708,Saison,Bison,Y
1709,Shallow Grave Porter,Heretic,Y
1710,Fusion 7,Lagunitas,Y
1711,Sucks Holiday Ale,Lagunitas,Y
1712,Jupiter Brown,Drake's,Y
1713,Winter Warmer,Drake's,Y
1714,Jolly Roger 2011,Drake's,Y
1715,Christmas 2011,Anchor,Y
1716,Rebellion - Palisade,Bear Republic,Y
1717,Steeltown Coffee Stout,E.J. Phair,Y
1718,O'Ryely IPA (Rotator),Widmer,Y
1719,CME I.P.A.,Oakland Brewing,Y
1720,Ruthless Rye IPA,Sierra Nevada,Y
1721,Lucha Libre Lager,Bear Republic,Y
1722,Rebellion - Calypso,Bear Republic,Y
1723,Czech Pilsner,Red Hook,Y
1724,Copperhook,Red Hook,Y
1725,Route 40 Red,Auburn Alehouse,Y
1726,Duck-Face Pilsner,E.J. Phair,Y
1727,Alpine Spring Lager,Sam Adams,Y
1728,Brandy Grand Cru(10oz),Black Diamond 2011,Y
1729,Butchertown Black,Speakeasy,Y
1730,Monkey High Five Black I.P.A.,Bear Republic,Y
1731,Snow Day Winter Ale,New Belgium,Y
1732,Inception Belgian,Triple Voodoo,Y
1733,"Anniversary ""XV"" (7oz)",Firestone,Y
1734,Imperial 8Ball Stout (10oz),Lost Coast,Y
1735,White IPA,Triple Voodoo,Y
1736,Fusion 7 (10oz),Lagunitas,Y
1737,Rosey Cheeks Belgian Amber,Oakland Brewing Co.,Y
1738,Code Red,Ale Industries,Y
1739,Imperial Winterbraun,Lost Coast,Y
1740,California Lager,Anchor,Y
1741,5 and Dime IPA,Oakland Brewing,Y
1742,Cocoa 8-ball Stout,Lost Coast,Y
1743,Kaleidescope Black I.P.A.,Triple Voodoo,Y
1744,Red I.P.A.,Dust Bowl,Y
1745,Spiced IPA (Rotator),Widmer,Y
1746,Persimmon Farmhouse Ale (10oz),Sierra Nevada,Y
1747,Hoptopia,Tied House,Y
1748,Dunkel Wilson,Drakes,Y
1749,Black Racer,Bear Republic,Y
1750,Super Tramp,Dust Bowl,Y
1751,Hop Craic XXXXIPA(10oz),Moylans,Y
1752,Barleywine (10oz),Alaskan,Y
1753,Allies Win the War (10oz),21st Amendment,Y
1754,Single Hop Ahtanum,Hermitage,Y
1755,Chelsea's Porter,Moylan's,Y
1756,Rebellion Sonnet Hops IPA,Bear Republic,Y
1757,Bourbon Grand Cru (10oz),Black Diamond,Y
1758,Erin Go Bragh Dry Stout,Oakland Brewing,Y
1759,Organic IPA,Napa Smith,Y
1760,Bikini Bottom Blonde,Main St. Brewery,Y
1761,Pyrat Porter,Main St. Brewery,Y
1762,Pleasanton Pale,Main St. Brewery,Y
1763,G'ma's Homegrown 2011,Bear Republic,Y
1764,Sticky Zipper IPA,Oakland Brewing,Y
1765,Cumbre Del Diablo I.P.A.,E.J. Phair,Y
1766,Hopex,Hermitage Brewing,Y
1767,Segal Select Pale Ale (10oz),Russian River,Y
1768,Wyld Organic Extra Pale,Uinta Brewing,Y
1769,Scotch Ale,Dust Bowl,Y
1770,Shorty's Vendetta,EJ Phair,Y
1771,Rouge 66,Sierra Nevada,Y
1772,Old Diablo Aged '10 (10oz),Schooner's,Y
1773,Old Woody Oak Aged '07 (10oz),Schooner's,Y
1774,Something Mild,Drake's,Y
1775,Single Speed Saison,Oakland Brewing,Y
1776,Oude Bruijn Sour Brown,Anderson Valley Boont,Y
1777,Scarlet Harlot,Auburn Alehouse,Y
1778,Double Up XXIPA,Oakland Brewing,Y
1779,Wrecker Dbl IPA (10oz),Green Flash Brewing Palate,Y
1780,Plank Walker Pale,EJ Phair,Y
1781,Monkey Fist IPA,Shipyard,Y
1782,Wookey Jack,Firestone,Y
1783,Knightro Irish Stout (N2),Sierra Nevada,Y
1784,Bourbon Barrel Stout,Anderson Valley,Y
1785,Hop 15 Dbl IPA (10oz),Port Brewing,Y
1786,Anniversary Strong Pale (10oz),Port Brewing,Y
1787,Reggae Red,Snowshoe,Y
1788,Belgian Brown,Oakland Brewing,Y
1789,Huge Action Harvest Amber,Oakland Brewing,Y
1790,Lager,Carlsberg,Y
1791,Trainwreck IPA,Main Street,Y
1792,Aged Sour Porter (10oz),Bison Whiskey,Y
1793,Wee Geech Pale Ale,Anderson Valley,Y
1794,Oaktown Brown,Calicraft,Y
1795,Belgo I.P.A.,New Belgium,Y
1796,Hop Nosh IPA,Uinta,Y
1797,Rye Knockers,Auburn Alehouse,Y
1798,Gold Rush Common,Auburn Alehouse,Y
1799,Nico American Wheat,Schubro's,Y
1800,680 I.P.A.,Schubros,Y
1801,Galaxy Pale,Dust Bowl,Y
1802,Peregrine Pilsner,Mendocino,Y
1803,Redleaf Summer,Mainstreet Brewery,Y
1804,"Row 2, Hill 56 Pale",Russian River,Y
1805,10th Anniversary (10 oz),Stone Ruination,Y
1806,Vendetta I.P.A.,Speakeasy,Y
1807,Hop Wallop Ale,Victory,Y
1808,Cali Coast,Calicraft,Y
1809,729 Anniversary DBL IPA,EJ Phair,Y
1810,Deep Roots Red Lager,Linden Street,Y
1811,Imperial Pilsner,Gordon Biersch,Y
1812,Zymaster No.2 Mark's Mild Ale,Anchor,Y
1813,Single Blonde Ale,Sierra Nevada,Y
1814,Foam Pilsner,Sierra Nevada,Y
1815,Ded Hed Red,Main Street,Y
1816,Strawberry Blonde Hefe,Main Street,Y
1817,Dubhe Imperial Black IPA,Uinta,Y
1818,Hop Citra Imperial IPA (10oz),Flying Dog Single,Y
1819,Chainbreaker White IPA,Deschutes,Y
1820,Imperial Pilsner,Sierra Nevada,Y
1821,Tasman Red IPA (10oz),Samuel Adams,Y
1822,Dark Depths Baltic IPA (10oz),Samuel Adams,Y
1823,Bellywasher Scottish Ale,EJ Phair,Y
1824,Wobblies Wet Hop Ale,Calicraft,Y
1825,Drakonic Imp Stout,Drake's,Y
1826,Hennepin Belgian Saison,Ommegang,Y
1827,Coney Amber,Coney Island,Y
1828,Blockhead Barrel Aged (10oz),Coney Island Human,Y
1829,Levitation Amber Ale,Stone,Y
1830,McFord's IRA (N2),Auburn Alehouse,Y
1831,Single Hop Citra IPA,Hermitage,Y
1832,Snarling Badger Weiss,Grand Teton,Y
1833,Deviant Dale's Imp. Pale,Oskar Blues,Y
1834,Gramarye,Heretic,Y
1835,Red Hoptober,New Belgium,Y
1836,Fest Bier,Schubros,Y
1837,Unfiltered Double Barrel Ale,Firestone,Y
1838,Double Barrel Ale (10oz),Firestone Double,Y
1839,Evolution 1 ESB,Ale Industries,Y
1840,Belgian Trippel (10oz),Green Flash,Y
1841,Occurye,Drake's,Y
1842,X2K Black I.P.A.,Snowshoe,Y
1843,Pumpkinhead Ale,Shipyard,Y
1844,War Pig Amber Rye,Main Street,Y
1845,Floral IPA,Sierra Nevada,Y
1846,Ovila Belgian Golden (10oz),Sierra Nevada,Y
1847,Gael-E-Bration Pale,Moylan's,Y
1848,Red Wheat with Figs (10oz),Pyramid,Y
1849,Kolsch,Tied House,Y
1850,Fracas Imperial Hoppy Red,Black Diamond,Y
1851,Centennial Pilsner,Anderson Valley,Y
1852,Batch 4000,Drake's,Y
1853,Hobgobblin,Wynchwood,Y
1854,Punk'n,Uinta,Y
1855,Red Trolley Irish Red Ale,Karl Strauss,Y
1856,Tower 10 IPA,Karl Strauss,Y
1857,Diablo Dark,Schubros,Y
1858,EXXpedition Ale,Drake's,Y
1859,Chasin' Freshies IPA,Deschutes,Y
1860,El Steinber Dark Lager,Anderson Valley,Y
1861,Bigfoot 2012 (10oz),Sierra Nevada,Y
1862,French Style Saison,Sierra Nevada,Y
1863,Narwhal Imp Stout (10oz),Sierra Nevada,Y
1864,Hop Secret #664,Sierra Nevada,Y
1865,On The Rocks Scotch Ale (10oz),Sierra Nevada,Y
1866,Altered Ale,Sierra Nevada,Y
1867,Ovila Barrel Aged Dubbel(10oz),Sierra Nevada,Y
1868,Ovila Barrel Aged Quad (10oz),Sierra Nevada,Y
1869,ApriQuat (10oz),Sierra Nevada,Y
1870,Brown,Sierra Nevada,Y
1871,Celebration Cask (10oz) 6:30PM,Sierra Nevada,Y
1872,Thelonious Belgian Abbey(10oz),North Coast Brewing Brother,Y
1873,Panisse Pale,Calicraft,Y
1874,Witopia,Triple Voodoo,Y
1875,Single Hop Sorachi Ace IPA,Hermitage,Y
1876,Single Hop Galaxy IPA,Hermitage,Y
1877,Christmas 2012,Anchor,Y
1878,Jolly Roger 2012 (10oz),Drakes,N
1879,Winter Oasis,Drakes,Y
1880,The Mad Belgian,Mad River,Y
1881,Dubbel Down,Black Diamond,Y
1882,Tripel (10oz),Affligem,Y
1883,La Fin Du Monde,Unibroue,Y
1884,Enjoy by 12/21/12 IPA,Stone,Y
1885,Christmas Bonus,Dust Bowl,Y
1886,Cowboy Coffee Porter,Big Sky,Y
1887,Dying Vines Old Brick Bitter,Linden Street,Y
1888,Collaborative Saison du BUFF,Stone,Y
1889,Blonde Kolsch,Mission Brewing,Y
1890,Shipwrecked Double IPA,Mission Brewing,Y
1891,American Brown with Coconut,Mission Brewing,N
1892,Russian Imp Stout (10oz),Mission Brewing,N
1893,Cafe Racer 15,Bear Republic,Y
1894,Janet's Brown,Russian River,Y
1895,Total Domination IPA,Ninkasi,Y
1896,Crime Black Smoked Saison,Stone Perfect,Y
1897,Vertical Epic 11-11-11 (10oz),Stone,Y
1898,16th Anniversary IPA (10oz),Stone,Y
1899,Electric Fantasy Blue IPA,Ale Industries,Y
1900,Old St. Chongo,Bear Republic,Y
1901,FLying Cloud SF Stout,Anchor,Y
1902,PIVO Pilsner,Firestone,Y
1903,XVI Anniversary (7oz),Firestone,Y
1904,SOS Pilsner,Abita,Y
1905,Restoration Ale,Abita,Y
1906,Mardi Gras Bock,Abita,Y
1907,Black Lassie,Auburn Alehouse,Y
1908,Baltic Porter,Lost Coast,N
1909,All Day IPA,Main Street,Y
1910,Sneak Attack Saison,21st Amendment,Y
1911,Believer Double Red,Ninkasi,Y
1912,Tricerahops Double IPA,Ninkasi,Y
1913,Oatis Vanilla Oatmeal Stout,Ninkasi,Y
1914,Sleigh'r Dark Double Alt,Ninkasi,Y
1915,Imperiale Stout (10oz),Ninkasi,Y
1916,Ancient Aliens,Ninkasi,Y
1917,Quantum Pale,Ninkasi,Y
1918,Allies Win The War,Ninkasi,Y
1919,Revolution 1080 TPL IPA (10oz),EJ Phair,Y
1920,Evolution 4 Live Ale,Ale Industries,Y
1921,Pamela Porter,Ale Industries,Y
1922,Unity as in Edward Sour (10oz),Ale Industries,Y
1923,Casserley Pale,Uncommon Brewers,Y
1924,Tramp Collaboration (10oz),Calicraft Belgian,Y
1925,Tramp Collaboration (10oz),Triple Voodoo Belgian,Y
1926,Enjoy By 4/1/13 (10oz),Stone,Y
1927,Blindfold Black I.P.A.,Sierra Nevada,Y
1928,Celebrator Beer News DPA(10oz),Sierra Nevada,Y
1929,Cabin Fever Holiday Ale,Sierra Nevada,Y
1930,Left Coast Session,Altamont,Y
1931,Birra Blanco Hybrid Wit,Altamont,Y
1932,Ganja Juice,Altamont,Y
1933,Hella Hoppy DBL IPA,Altamont,Y
1934,Hopthermia Double IPA,Alaskan,Y
1935,Old Speckled Hen (N2),Morland,Y
1936,Pintail Pale Ale,Karl Strauss,Y
1937,Apricot Wheat,Lost Coast,Y
1938,Belgian Blonde IPA (10oz),Sierra Nevada,Y
1939,Idiot Imperial IPA,Coronado,Y
1940,Islander IPA,Coronado,Y
1941,Orange Ave Wit,Coronado,Y
1942,Monk In Tha Trunk Belgian Blnd,Coronado,Y
1943,Krakan DBL IPA,Triple Voodoo,Y
1944,Wood Aged Bigfoot Ale (7oz),Sierra Nevada,Y
1945,Shot Away IPA,Altamont,Y
1946,Shark Attack Double Red,Port Brewing,Y
1947,Hop Candi Session,Linden Street,Y
1948,Maibock,Lost Coast,Y
1949,Belgian Triple IPA(10 oz),Lost Coast,Y
1950,India Pale Lager,Lost Coast,Y
1951,Rich Mahogany Red Ale,Altamont,Y
1952,Imperial Jack Imperial ESB,21st Amendment,Y
1953,English Ale,Tetley's,Y
1954,Chez Panisse Saison,Calicraft,Y
1955,Buzzerkeley Ale,Calicraft,Y
1956,California Sunshine Rye IPA,Devil's Canyon,Y
1957,Silicon Blonde,Devil's Canyon,Y
1958,Full Boar Scotch Ale,Devil's Canyon,Y
1959,Deadicated Amber Ale,Devil's Canyon,Y
1960,Bourbon Barrel Stout,Anderson Valley,Y
1961,Single Hop El Dorado,Hermitage Brewing,Y
1962,Ovila Abbey Quad w/plums(10oz),Sierra Nevada,Y
1963,Ovila Belgn Abbey Saison10oz,Sierra Nevada,Y
1964,Evolution G5 Porter Ale,Ale Industries,Y
1965,Blonde Ale,Leffe Belgian,Y
1966,Lager,Legit,Y
1967,Global Kolsch,Bear Republic,Y
1968,Maui Waui IPA,Altamont,Y
1969,Sofie Belgian Farmhouse (10oz),Goose Island,Y
1970,Sofie Paradisi Belgian (10oz),Goose Island,Y
1971,Matilda Belgian Pale (10oz),Goose Island,Y
1972,Pepe Nero Belgian (10oz),Goose Island,Y
1973,IPA,Mission Brewing,Y
1974,Buster 4 IPA,Coronado,Y
1975,Fresh Squeezed IPA,Deschutes,Y
1976,Sameon Saison,Schubros,Y
1977,Midnight Session,Altamont,Y
1978,Radiant Summer Pale,Ninkasi,Y
1979,RuinTen IPA (10oz),Stone,Y
1980,Red Eye Ale,Drake's,Y
1981,Old Town Brown,Auburn Alehouse,Y
1982,Pale Ale (10oz),New Albion,Y
1983,Cherry Kush,Ale Industries,Y
1984,Belgian Style Black IPA,Sierra Nevada,Y
1985,Imperial Red Ale,Sierra Nevada,Y
1986,Coconut IPA,R & R,Y
1987,Frog's Breath IPA,Coronado,Y
1988,Triple Exultation Old Ale,Eel River,Y
1989,Citra Blonde,Widmer,Y
1990,Calypso IPA,Hermitage,Y
